"id","sh_to.0","sh_to.1","sh_to.2","sh_to.3","sh_to.4","sh_from.0","sh_from.1","sh_from.2","sh_from.3","sh_from.4","deg_in_norm","deg_out_norm"
537,0,1,0,0,0,0,0,0,0,0,0,0.233333333333333
538,0.25,0.75,0,0,0,1,0,0,0,0,0.00568181818181818,0.133333333333333
539,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
540,0,0,0,0,0,0,0,0,0,0,0,0
542,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0.1
544,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
546,0,0,0,0,0,0,0,0,0,0,0,0
548,0,0,0,0,0,0,0,0,0,0,0,0
550,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0333333333333333
551,0,0,0,1,0,0,0,0,1,0,0.0113636363636364,0.166666666666667
553,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
555,0,0,0,0,1,0,0,0,0,0,0,0.0666666666666667
556,1,0,0,0,0,1,0,0,0,0,0.0227272727272727,0.1
557,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
558,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
559,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0666666666666667
563,0,0,0,0,1,0,0,0,0,0,0,0.0666666666666667
564,0,1,0,0,0,1,0,0,0,0,0.00568181818181818,0.0333333333333333
565,1,0,0,0,0,0,0,0,0,0,0,0.1
566,1,0,0,0,0,0.875,0,0.125,0,0,0.0454545454545455,0.0333333333333333
567,0,0,0,0,0,0,0,0,0,0,0,0
568,1,0,0,0,0,0.75,0.25,0,0,0,0.0227272727272727,0.133333333333333
569,0,0,0,1,0,0,0,0,1,0,0.0340909090909091,0.0333333333333333
570,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0333333333333333
571,0,0,0,1,0,0,0,0,0,0,0,0.0666666666666667
572,0,0.75,0,0.25,0,0,0,0,0,0,0,0.133333333333333
573,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
574,0,0,0,0,0,0,0,0,1,0,0.00568181818181818,0
575,0,0,0,1,0,0,0,0,0,0,0,0.1
576,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.0666666666666667
578,1,0,0,0,0,0,0,0,0,0,0,0.0666666666666667
580,0,1,0,0,0,0,0,0,0,0,0,0.1
581,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
582,0.5,0.5,0,0,0,0,1,0,0,0,0.00568181818181818,0.0666666666666667
583,0,0,0,0,1,0,0,0,0,0,0,0.133333333333333
584,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
585,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
586,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
587,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
588,0,0,0,0,0,0,0,0,0,0,0,0
589,0,0,0,0,0,0,0,0,0,0,0,0
590,0,0,0,1,0,0,0,0,1,0,0.0340909090909091,0.166666666666667
591,1,0,0,0,0,0,0,0,0,0,0,0.133333333333333
592,0,0,0,0,0,0,0,0,0,0,0,0
593,0,0,0,0,1,0,0,0.428571428571429,0,0.571428571428571,0.0397727272727273,0.1
594,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
597,0,1,0,0,0,0,0,0,0,0,0,0.133333333333333
598,0,0,0,0,0,0,0,0,0,0,0,0
599,0.333333333333333,0.333333333333333,0.333333333333333,0,0,1,0,0,0,0,0.0397727272727273,0.1
600,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
601,0,0,0,0,1,0,0,0,0,1,0.0681818181818182,0.166666666666667
602,0,0,0,0,0,0,0,0,0,0,0,0
603,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
606,0,0,0,1,0,0,0,0,1,0,0.0113636363636364,0.2
607,0,1,0,0,0,0.5,0.5,0,0,0,0.0113636363636364,0.0333333333333333
608,0,0,1,0,0,1,0,0,0,0,0.00568181818181818,0.0333333333333333
612,0,0,0,0,1,0.5,0,0,0,0.5,0.0227272727272727,0.0333333333333333
616,0,0,0,0,0,0,0,0,0,0,0,0
617,0,1,0,0,0,0,0,0,0,0,0,0.133333333333333
618,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.0333333333333333
619,0,0,0,0,0,0,0,0,0,0,0,0
621,0,0,0,0,0,0,0,1,0,0,0.0170454545454545,0
623,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
624,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
625,0,0,0,1,0,0,0,0,1,0,0.0113636363636364,0.0333333333333333
626,0.5,0,0,0.5,0,0,0,0,0,0,0,0.0666666666666667
627,0,0,0,0,0,0,0,0,0,0,0,0
628,0,1,0,0,0,0,1,0,0,0,0.0454545454545455,0.0333333333333333
630,0,0,0,0,0,0,1,0,0,0,0.00568181818181818,0
631,0,1,0,0,0,0,0,0,0,0,0,0.1
632,1,0,0,0,0,1,0,0,0,0,0.0170454545454545,0.0333333333333333
633,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
634,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
635,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
637,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
641,0,1,0,0,0,0,1,0,0,0,0.0227272727272727,0.333333333333333
642,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
643,0,0,0,0,0,0.25,0,0.75,0,0,0.0227272727272727,0
644,0,1,0,0,0,0,1,0,0,0,0.0170454545454545,0.0333333333333333
645,0,0,0,0,0,0,0,0,0,0,0,0
646,0,0,0,0,0,0,0,0,0,0,0,0
648,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0333333333333333
649,1,0,0,0,0,0,0,0,0,0,0,0.166666666666667
650,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
651,0,1,0,0,0,0.5,0.5,0,0,0,0.0113636363636364,0.0333333333333333
652,0,0,0,0,1,0,0,0.25,0,0.75,0.0227272727272727,0.0333333333333333
654,0.5,0.5,0,0,0,0,0,0,0,0,0,0.0666666666666667
656,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
657,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
659,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
660,0,0,0,1,0,0,0,0,1,0,0.0113636363636364,0.1
661,0,0,0,0,0,0,0,0,0,0,0,0
663,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0666666666666667
666,0,0,0,0,0,0,0,1,0,0,0.00568181818181818,0
667,1,0,0,0,0,1,0,0,0,0,0.0227272727272727,0.0666666666666667
668,0,1,0,0,0,0,1,0,0,0,0.0227272727272727,0.0333333333333333
669,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
670,0,1,0,0,0,0,0,0,0,0,0,0.1
671,0,1,0,0,0,0,1,0,0,0,0.0284090909090909,0.0666666666666667
672,0,0,0,0,0,0,0,0,0,0,0,0
674,0,0,0,1,0,0,0,0,1,0,0.0170454545454545,0.0333333333333333
675,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.2
676,0,0,0,0,0,0,0,0,0,0,0,0
677,0,0,0,1,0,0,0,0,1,0,0.0170454545454545,0.0333333333333333
679,0,0,0,1,0,0,0,0,0,0,0,0.166666666666667
680,0,1,0,0,0,0,0,0,0,0,0,0.2
681,1,0,0,0,0,0,1,0,0,0,0.00568181818181818,0.0333333333333333
682,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
683,0,0,1,0,0,0,0,1,0,0,0.00568181818181818,0.0333333333333333
684,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
685,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
686,0,0,0,0,0,0,0,0,0,0,0,0
688,0.75,0.125,0,0,0.125,0,0,0,0,0,0,0.266666666666667
689,0,0,0,0,0,0,0,0,0,0,0,0
690,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
691,0,1,0,0,0,0,1,0,0,0,0.0511363636363636,0.133333333333333
692,0,0,0,0,1,0,0,0.285714285714286,0,0.714285714285714,0.0397727272727273,0.0666666666666667
693,0.285714285714286,0.714285714285714,0,0,0,0.375,0.625,0,0,0,0.0454545454545455,0.233333333333333
694,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
697,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
699,1,0,0,0,0,0,0,0,0,0,0,0.166666666666667
701,0,1,0,0,0,0,0,0,0,0,0,0.1
702,0,1,0,0,0,0,0,0,0,0,0,0.1
703,0,0,1,0,0,0,0,0,0,0,0,0.0666666666666667
704,0,1,0,0,0,0,0,0,0,0,0,0.133333333333333
705,0,0,0,0,0,0.4,0,0.6,0,0,0.0568181818181818,0
706,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
707,0,1,0,0,0,0.2,0.8,0,0,0,0.0568181818181818,0.133333333333333
708,0,0,0,1,0,0,0,0,0,0,0,0.1
709,1,0,0,0,0,0,0,0,0,0,0,0.0666666666666667
710,0,0,0,0,1,0.714285714285714,0,0,0,0.285714285714286,0.0397727272727273,0.0666666666666667
711,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
712,0,0,0,0,0,0,0,0,0,0,0,0
713,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.0666666666666667
714,0,0,0,0,0,0,0,0,1,0,0.00568181818181818,0
715,0,0,0,0,1,0,0,0,0.125,0.875,0.0454545454545455,0.0666666666666667
717,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
718,0,1,0,0,0,1,0,0,0,0,0.00568181818181818,0.166666666666667
719,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
720,1,0,0,0,0,1,0,0,0,0,0.0170454545454545,0.166666666666667
721,0,1,0,0,0,0,1,0,0,0,0.0511363636363636,0.166666666666667
725,1,0,0,0,0,0,0,0,0,0,0,0.0666666666666667
726,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
728,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
729,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.0666666666666667
730,0,0.5,0,0,0.5,0,0,0,0,0,0,0.0666666666666667
731,0,1,0,0,0,0,1,0,0,0,0.0511363636363636,0.0333333333333333
732,0,0,0,1,0,0,0,0,0,0,0,0.0666666666666667
734,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
735,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.0666666666666667
738,0,1,0,0,0,0.304347826086957,0.695652173913043,0,0,0,0.130681818181818,0.0333333333333333
739,0,0,0,0,1,0,0,0,0,0,0,0.0666666666666667
742,0,0,0,0,1,0,0,0,0,0,0,0.133333333333333
746,0,0,0,1,0,0,0,0,1,0,0.0170454545454545,0.0666666666666667
747,0,0,0,1,0,0,0,0,0,0,0,0.0666666666666667
748,0,0,0,0,0,0,0,0,0,0,0,0
749,0,1,0,0,0,0,1,0,0,0,0.0227272727272727,0.1
750,0.5,0,0,0,0.5,0,0,0,0,0,0,0.0666666666666667
751,0,1,0,0,0,0,0,0,0,0,0,0.133333333333333
752,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
756,0,1,0,0,0,0,1,0,0,0,0.0170454545454545,0.0333333333333333
757,0,1,0,0,0,0.0909090909090909,0.909090909090909,0,0,0,0.0625,0.0333333333333333
758,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0,0,0,0.1
759,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
760,0,0,0,0,0,0,0,0,0,1,0.0284090909090909,0
761,0,1,0,0,0,1,0,0,0,0,0.00568181818181818,0.0333333333333333
762,0,0,0,0,0,0,0,0,0,0,0,0
763,0,1,0,0,0,0.166666666666667,0.833333333333333,0,0,0,0.0340909090909091,0.0333333333333333
764,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.1
767,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.0666666666666667
768,1,0,0,0,0,0,0,0,0,0,0,0.0666666666666667
769,0,1,0,0,0,0.5,0.25,0,0.25,0,0.0227272727272727,0.0333333333333333
770,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
771,0,0,0,1,0,0,0,0,1,0,0.0284090909090909,0.133333333333333
772,1,0,0,0,0,1,0,0,0,0,0.0340909090909091,0.133333333333333
773,0,0.5,0,0.5,0,0,0,0,0,0,0,0.0666666666666667
774,0,0,0,1,0,0,0,0,1,0,0.0170454545454545,0.0333333333333333
775,0,0,0,0,0,0,0,0,0,0,0,0
778,0,0,0,0,0,0,0,0,0,0,0,0
779,0,1,0,0,0,0,0,0,0,0,0,0.1
783,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
785,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
786,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0.1
789,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
790,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0666666666666667
794,0,0,0,0,0,0,0,0,0,0,0,0
795,0,0,0,1,0,0,0,0,0,0,0,0.0666666666666667
796,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.2
797,0.5,0.5,0,0,0,0,0,0,0,0,0,0.0666666666666667
798,1,0,0,0,0,0,0,0,0,0,0,0.1
801,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
802,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.0333333333333333
803,0,0,0,0,0,0,0,0,1,0,0.0113636363636364,0
804,0,0,0,0,0,0,0,0,0,0,0,0
805,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
806,0,0,0,0,0,0,0,1,0,0,0.0170454545454545,0
807,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
808,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.1
809,0,0,0,1,0,0,0,0,0,0,0,0.0666666666666667
811,0,0,0,0,0,1,0,0,0,0,0.0170454545454545,0
813,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0666666666666667
814,0,0,1,0,0,0,0,1,0,0,0.00568181818181818,0.0666666666666667
815,0,0,0,0,0,0,0,0,0,0,0,0
817,0,0,0,0,0,0,0,0,0,0,0,0
818,1,0,0,0,0,0.666666666666667,0.166666666666667,0,0,0.166666666666667,0.0340909090909091,0.0333333333333333
819,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
820,0,0,0,0,0,0,1,0,0,0,0.00568181818181818,0
821,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
822,0,0,0,0,0,0,0,0,0,0,0,0
824,1,0,0,0,0,1,0,0,0,0,0.0340909090909091,0.0333333333333333
825,0,0,1,0,0,0,0,1,0,0,0.00568181818181818,0.0333333333333333
826,0,1,0,0,0,0,1,0,0,0,0.0170454545454545,0.1
828,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
829,0,0,0,1,0,0,0,0,1,0,0.0113636363636364,0.166666666666667
830,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.133333333333333
831,1,0,0,0,0,1,0,0,0,0,0.0170454545454545,0.0333333333333333
832,0,0.142857142857143,0,0.857142857142857,0,0,0,0,1,0,0.0511363636363636,0.233333333333333
833,1,0,0,0,0,1,0,0,0,0,0.0625,0.1
834,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
835,0,0,0,0,0,0.5,0,0,0,0.5,0.0113636363636364,0
836,0,0,0,0,0,0,1,0,0,0,0.0113636363636364,0
838,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
839,0,0,0,0,0,0,0,1,0,0,0.00568181818181818,0
840,0,0,0,0,0,0,0,0.5,0,0.5,0.0113636363636364,0
841,0.166666666666667,0.833333333333333,0,0,0,0,0,0,0,0,0,0.2
842,0,1,0,0,0,0.538461538461538,0.461538461538462,0,0,0,0.0738636363636364,0.166666666666667
844,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
845,0,1,0,0,0,0,0.666666666666667,0,0.333333333333333,0,0.0170454545454545,0.0333333333333333
848,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.1
850,0,1,0,0,0,0,1,0,0,0,0.0284090909090909,0.166666666666667
851,0.25,0,0,0,0.75,0,0,0,0,1,0.00568181818181818,0.133333333333333
853,0,0,0,0,0,0,1,0,0,0,0.00568181818181818,0
854,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
855,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
856,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
857,0,1,0,0,0,0.1875,0.8125,0,0,0,0.0909090909090909,0.1
859,0,0,0,0,0,1,0,0,0,0,0.00568181818181818,0
860,0,1,0,0,0,0.2,0.8,0,0,0,0.0284090909090909,0.0666666666666667
862,0,1,0,0,0,0.5,0.5,0,0,0,0.0113636363636364,0.1
863,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
864,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.2
866,0,0,0,1,0,0,0,0,0,0,0,0.133333333333333
869,0,1,0,0,0,0,1,0,0,0,0.0568181818181818,0.0333333333333333
870,0,0,0,0,0,0,0,0,1,0,0.0227272727272727,0
872,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
873,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
874,0,0,0,0,1,0,0,0,0,1,0.0340909090909091,0.1
877,0,1,0,0,0,0,1,0,0,0,0.0227272727272727,0.0666666666666667
879,0,0,0,1,0,0,0.25,0,0.75,0,0.0227272727272727,0.0333333333333333
880,0,1,0,0,0,1,0,0,0,0,0.00568181818181818,0.0333333333333333
881,0,0,0,0,0,0,0,0,0,0,0,0
882,0,0,0,0,0,0,0,0,1,0,0.0113636363636364,0
884,0,0,1,0,0,0,0,1,0,0,0.00568181818181818,0.0333333333333333
885,0,0,1,0,0,0.75,0,0.25,0,0,0.0227272727272727,0.133333333333333
886,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
888,0,0,0,0,0,0,0,0,0,0,0,0
889,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
891,0,0,0,0,1,0,0,1,0,0,0.00568181818181818,0.0666666666666667
892,0,0,0,0,0,0,0,0,0,0,0,0
893,0,0,1,0,0,0,0,0,0,0,0,0.0666666666666667
894,0.5,0,0,0,0.5,0,0,0,0,0,0,0.0666666666666667
895,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
896,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0.1
897,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.133333333333333
898,0.5,0,0,0,0.5,0,0,0,0,0,0,0.0666666666666667
899,0.857142857142857,0,0,0,0.142857142857143,0,0,0,0,1,0.00568181818181818,0.233333333333333
900,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
901,0,1,0,0,0,0,1,0,0,0,0.0170454545454545,0.266666666666667
902,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
903,0,0,0,0,1,0,0,0,0,1,0.00568181818181818,0.0333333333333333
904,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
906,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0666666666666667
907,0,0,0,1,0,0,0,0,1,0,0.0113636363636364,0.0666666666666667
908,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.133333333333333
909,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
910,0,0,0,0,0,0,0,0,0,0,0,0
911,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.266666666666667
912,0,0,0,0,0,0,0,0,0,1,0.0113636363636364,0
913,0,0,0,0,0,0,0,0,0,0,0,0
914,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
915,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
916,0,1,0,0,0,0.0833333333333333,0.916666666666667,0,0,0,0.0681818181818182,0.2
918,0.2,0.8,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0.0170454545454545,0.166666666666667
919,1,0,0,0,0,0,0,0,0,0,0,0.0666666666666667
920,0.571428571428571,0.428571428571429,0,0,0,1,0,0,0,0,0.00568181818181818,0.233333333333333
922,0,1,0,0,0,0.25,0.75,0,0,0,0.0681818181818182,0.0333333333333333
924,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
925,0,0,0,0,0,0,0,0,0,0,0,0
926,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
927,0,0,0,1,0,0,0,0,0,0,0,0.133333333333333
929,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.0333333333333333
930,0.5,0.5,0,0,0,0,0,0,0,0,0,0.0666666666666667
931,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
932,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
933,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0,0.1
934,0,0,0,0,0,0,0,0,0,0,0,0
935,0,0,0,0,1,0,0,0,0,1,0.00568181818181818,0.0333333333333333
936,0,0,0.5,0.5,0,0,0,0,0,0,0,0.0666666666666667
937,0.5,0.5,0,0,0,1,0,0,0,0,0.00568181818181818,0.2
938,0,0,0,0,1,0,0,0,0,1,0.0170454545454545,0.0666666666666667
939,0,0,0,0,1,0,0,0,0,0,0,0.0666666666666667
940,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
941,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
942,0,0,0,0,0,0,0,0,0,0,0,0
943,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
944,1,0,0,0,0,0,0,0,0,0,0,0.1
945,0,0,0,0,0,0,0,0,0,0,0,0
946,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
947,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.0333333333333333
951,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0333333333333333
953,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
954,0.5,0,0,0,0.5,0,0,0,0,0,0,0.0666666666666667
955,0,0,0,0,0,0,0,0,0,0,0,0
956,0,1,0,0,0,0,0,0,0,0,0,0.1
957,0,1,0,0,0,0,0,0,0,0,0,0.1
958,1,0,0,0,0,0,0,0,0,0,0,0.0333333333333333
959,0,0,0,0,0,0,0,0,0,0,0,0
960,1,0,0,0,0,0,0,0,0,0,0,0.0666666666666667
961,1,0,0,0,0,0,0,0,0,0,0,0.0666666666666667
962,0,0,1,0,0,0,0,0,0,0,0,0.0666666666666667
964,0.333333333333333,0,0.333333333333333,0,0.333333333333333,1,0,0,0,0,0.00568181818181818,0.1
965,1,0,0,0,0,0.5,0,0,0,0.5,0.0227272727272727,0.233333333333333
966,0,0,0,0,0,0.142857142857143,0.857142857142857,0,0,0,0.0397727272727273,0
968,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.0333333333333333
969,0,0,0,0,1,0,0,0,0,0,0,0.0666666666666667
970,0,0,0,0,1,0,0,0,0,0,0,0.0666666666666667
972,0,1,0,0,0,0.5,0.5,0,0,0,0.0113636363636364,0.166666666666667
973,0,0,0,0,0,0,0,0,0,0,0,0
977,0,0,0,0,0,0,0,0,0,0,0,0
978,0,1,0,0,0,0.75,0.25,0,0,0,0.0227272727272727,0.3
979,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
980,0,1,0,0,0,0,1,0,0,0,0.0284090909090909,0.0333333333333333
981,0.8,0,0,0,0.2,0,0,0,0,0,0,0.166666666666667
982,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.0333333333333333
983,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.0666666666666667
984,0,1,0,0,0,0,1,0,0,0,0.0227272727272727,0.0333333333333333
985,0,1,0,0,0,0.2,0.8,0,0,0,0.170454545454545,0.133333333333333
986,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0.0170454545454545,0
988,0,0,0,1,0,0,0,0,1,0,0.00568181818181818,0.2
989,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
990,1,0,0,0,0,0,0,0,0,0,0,0.1
991,0,1,0,0,0,0,0,0,0,0,0,0.133333333333333
993,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
994,0,0,0,0,0,0,0,0,0,0,0,0
995,1,0,0,0,0,0,0,0,0,0,0,0.0666666666666667
997,0,0,0,0,0,0,0,0,0,0,0,0
998,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
999,0,0,1,0,0,0,0,1,0,0,0.00568181818181818,0.0666666666666667
1001,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
1002,0,0,0,1,0,0,0,0,0,0,0,0.0666666666666667
1003,0,0,0,0,0,0,0,0,0,0,0,0
1006,0,0,0,1,0,0.333333333333333,0,0,0.666666666666667,0,0.0170454545454545,0.0333333333333333
1007,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
1008,0,1,0,0,0,0,1,0,0,0,0.0568181818181818,0.233333333333333
1010,0,0,0,0,0,0,1,0,0,0,0.0113636363636364,0
1012,0,0,0,0,0,0,0,0,0,0,0,0
1014,0,1,0,0,0,0,1,0,0,0,0.0170454545454545,0.166666666666667
1015,0,0,0,0,1,0,0,0,0,1,0.0170454545454545,0.0666666666666667
1016,0,0,0,1,0,0,0,0,1,0,0.0113636363636364,0.133333333333333
1017,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.0333333333333333
1018,0,1,0,0,0,0,0,0,0,0,0,0.2
1020,0,0,0,0,0,0,0,0,0,0,0,0
1022,0,0,0,0,1,0.2,0,0.1,0,0.7,0.170454545454545,0.133333333333333
1023,0,1,0,0,0,0,0,0,0,0,0,0.133333333333333
1024,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
1025,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
1027,0,0,0,1,0,0,0,0,1,0,0.0397727272727273,0.133333333333333
1029,0,1,0,0,0,0,0,0,0,0,0,0.0666666666666667
1030,0,0,0,0,0,0,0,0,0,0,0,0
1032,0,1,0,0,0,0.1,0.9,0,0,0,0.170454545454545,0.1
1033,0.75,0.25,0,0,0,0,0,0,0,0,0,0.133333333333333
1035,0,0,1,0,0,0,0,0,0,0,0,0.0333333333333333
1038,0.25,0,0,0,0.75,0,0,0,0,1,0.00568181818181818,0.133333333333333
1039,0,0,0,0,0,0,0,0,0,0,0,0
1040,0,1,0,0,0,0,0,0,0,0,0,0.166666666666667
1043,0,0,0,0,0,0,1,0,0,0,0.00568181818181818,0
1045,1,0,0,0,0,0.857142857142857,0,0.142857142857143,0,0,0.0397727272727273,0.0666666666666667
1046,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.2
1047,1,0,0,0,0,1,0,0,0,0,0.00568181818181818,0.0666666666666667
1049,0,1,0,0,0,0,1,0,0,0,0.0113636363636364,0.0333333333333333
1050,0,0,0,0,1,0,0,0,0,0,0,0.0333333333333333
1051,0,0,0,1,0,0,0,0,0,0,0,0.0666666666666667
1053,0,0,0,0,0,0,0,0,0,0,0,0
1054,1,0,0,0,0,0,0,0,0,1,0.00568181818181818,0.0333333333333333
1055,0,1,0,0,0,1,0,0,0,0,0.00568181818181818,0.133333333333333
1056,1,0,0,0,0,1,0,0,0,0,0.0170454545454545,0.0333333333333333
1057,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333333
1058,0,1,0,0,0,0,1,0,0,0,0.00568181818181818,0.0333333333333333
1059,0,0,0,0,0,0,0,0,0,0,0,0
1060,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
1062,0,1,0,0,0,0,0,0,0,0,0,0.0333333333333333
